tanggal,provinsi,komoditas,harga
2022-12-11,DKI Jakarta,Padi,5835.0
2022-12-12,DKI Jakarta,Padi,5811.0
2022-12-13,DKI Jakarta,Padi,5888.0
2022-12-14,DKI Jakarta,Padi,5995.0
2022-12-15,DKI Jakarta,Padi,6005.0
2022-12-16,DKI Jakarta,Padi,6078.0
2022-12-17,DKI Jakarta,Padi,6040.0
2022-12-18,DKI Jakarta,Padi,6104.0
2022-12-19,DKI Jakarta,Padi,6167.0
2022-12-20,DKI Jakarta,Padi,6221.0
2022-12-21,DKI Jakarta,Padi,6234.0
2022-12-22,DKI Jakarta,Padi,6107.0
2022-12-23,DKI Jakarta,Padi,6089.0
2022-12-24,DKI Jakarta,Padi,6073.0
2022-12-25,DKI Jakarta,Padi,6040.0
2022-12-26,DKI Jakarta,Padi,6059.0
2022-12-27,DKI Jakarta,Padi,6052.0
2022-12-28,DKI Jakarta,Padi,6026.0
2022-12-29,DKI Jakarta,Padi,5989.0
2022-12-30,DKI Jakarta,Padi,5969.0
2022-12-31,DKI Jakarta,Padi,6035.0
2023-01-01,DKI Jakarta,Padi,6017.0
2023-01-02,DKI Jakarta,Padi,6006.0
2023-01-03,DKI Jakarta,Padi,5998.0
2023-01-04,DKI Jakarta,Padi,6028.0
2023-01-05,DKI Jakarta,Padi,6063.0
2023-01-06,DKI Jakarta,Padi,5931.0
2023-01-07,DKI Jakarta,Padi,5993.0
2023-01-08,DKI Jakarta,Padi,6075.0
2023-01-09,DKI Jakarta,Padi,6038.0
2023-01-10,DKI Jakarta,Padi,6005.0
2023-01-11,DKI Jakarta,Padi,5997.0
2023-01-12,DKI Jakarta,Padi,5975.0
2023-01-13,DKI Jakarta,Padi,5998.0
2023-01-14,DKI Jakarta,Padi,5919.0
2023-01-15,DKI Jakarta,Padi,5879.0
2023-01-16,DKI Jakarta,Padi,5965.0
2023-01-17,DKI Jakarta,Padi,5934.0
2023-01-18,DKI Jakarta,Padi,6006.0
2023-01-19,DKI Jakarta,Padi,6036.0
2023-01-20,DKI Jakarta,Padi,5963.0
2023-01-21,DKI Jakarta,Padi,6006.0
2023-01-22,DKI Jakarta,Padi,6013.0
2023-01-23,DKI Jakarta,Padi,6004.0
2023-01-24,DKI Jakarta,Padi,6028.0
2023-01-25,DKI Jakarta,Padi,6063.0
2023-01-26,DKI Jakarta,Padi,6109.0
2023-01-27,DKI Jakarta,Padi,6177.0
2023-01-28,DKI Jakarta,Padi,6208.0
2023-01-29,DKI Jakarta,Padi,6155.0
2023-01-30,DKI Jakarta,Padi,6144.0
2023-01-31,DKI Jakarta,Padi,6296.0
2023-02-01,DKI Jakarta,Padi,6342.0
2023-02-02,DKI Jakarta,Padi,6466.0
2023-02-03,DKI Jakarta,Padi,6544.0
2023-02-04,DKI Jakarta,Padi,6567.0
2023-02-05,DKI Jakarta,Padi,6592.0
2023-02-06,DKI Jakarta,Padi,6602.0
2023-02-07,DKI Jakarta,Padi,6530.0
2023-02-08,DKI Jakarta,Padi,6542.0
2023-02-09,DKI Jakarta,Padi,6610.0
2023-02-10,DKI Jakarta,Padi,6592.0
2023-02-11,DKI Jakarta,Padi,6622.0
2023-02-12,DKI Jakarta,Padi,6673.0
2023-02-13,DKI Jakarta,Padi,6640.0
2023-02-14,DKI Jakarta,Padi,6629.0
2023-02-15,DKI Jakarta,Padi,6590.0
2023-02-16,DKI Jakarta,Padi,6561.0
2023-02-17,DKI Jakarta,Padi,6509.0
2023-02-18,DKI Jakarta,Padi,6476.0
2023-02-19,DKI Jakarta,Padi,6553.0
2023-02-20,DKI Jakarta,Padi,6518.0
2023-02-21,DKI Jakarta,Padi,6533.0
2023-02-22,DKI Jakarta,Padi,6518.0
2023-02-23,DKI Jakarta,Padi,6583.0
2023-02-24,DKI Jakarta,Padi,6653.0
2023-02-25,DKI Jakarta,Padi,6703.0
2023-02-26,DKI Jakarta,Padi,6725.0
2023-02-27,DKI Jakarta,Padi,6722.0
2023-02-28,DKI Jakarta,Padi,6673.0
2023-03-01,DKI Jakarta,Padi,6773.0
2023-03-02,DKI Jakarta,Padi,6744.0
2023-03-03,DKI Jakarta,Padi,6783.0
2023-03-04,DKI Jakarta,Padi,6840.0
2023-03-05,DKI Jakarta,Padi,6820.0
2023-03-06,DKI Jakarta,Padi,6876.0
2023-03-07,DKI Jakarta,Padi,6919.0
2023-03-08,DKI Jakarta,Padi,7007.0
2023-03-09,DKI Jakarta,Padi,6991.0
2023-03-10,DKI Jakarta,Padi,6935.0
2023-03-11,DKI Jakarta,Padi,6917.0
2023-03-12,DKI Jakarta,Padi,6932.0
2023-03-13,DKI Jakarta,Padi,6940.0
2023-03-14,DKI Jakarta,Padi,6926.0
2023-03-15,DKI Jakarta,Padi,6840.0
2023-03-16,DKI Jakarta,Padi,6867.0
2023-03-17,DKI Jakarta,Padi,6965.0
2023-03-18,DKI Jakarta,Padi,6991.0
2023-03-19,DKI Jakarta,Padi,7024.0
2023-03-20,DKI Jakarta,Padi,7055.0
2023-03-21,DKI Jakarta,Padi,7077.0
2023-03-22,DKI Jakarta,Padi,7125.0
2023-03-23,DKI Jakarta,Padi,7146.0
2023-03-24,DKI Jakarta,Padi,7134.0
2023-03-25,DKI Jakarta,Padi,7099.0
2023-03-26,DKI Jakarta,Padi,7090.0
2023-03-27,DKI Jakarta,Padi,7107.0
2023-03-28,DKI Jakarta,Padi,7094.0
2023-03-29,DKI Jakarta,Padi,7110.0
2023-03-30,DKI Jakarta,Padi,7133.0
2023-03-31,DKI Jakarta,Padi,7173.0
2023-04-01,DKI Jakarta,Padi,7235.0
2023-04-02,DKI Jakarta,Padi,7240.0
2023-04-03,DKI Jakarta,Padi,7178.0
2023-04-04,DKI Jakarta,Padi,7162.0
2023-04-05,DKI Jakarta,Padi,7164.0
2023-04-06,DKI Jakarta,Padi,7077.0
2023-04-07,DKI Jakarta,Padi,7143.0
2023-04-08,DKI Jakarta,Padi,7149.0
2023-04-09,DKI Jakarta,Padi,7166.0
2023-04-10,DKI Jakarta,Padi,7230.0
2023-04-11,DKI Jakarta,Padi,7199.0
2023-04-12,DKI Jakarta,Padi,7225.0
2023-04-13,DKI Jakarta,Padi,7218.0
2023-04-14,DKI Jakarta,Padi,7207.0
2023-04-15,DKI Jakarta,Padi,7169.0
2023-04-16,DKI Jakarta,Padi,7246.0
2023-04-17,DKI Jakarta,Padi,7225.0
2023-04-18,DKI Jakarta,Padi,7256.0
2023-04-19,DKI Jakarta,Padi,7164.0
2023-04-20,DKI Jakarta,Padi,7217.0
2023-04-21,DKI Jakarta,Padi,7263.0
2023-04-22,DKI Jakarta,Padi,7264.0
2023-04-23,DKI Jakarta,Padi,7250.0
2023-04-24,DKI Jakarta,Padi,7265.0
2023-04-25,DKI Jakarta,Padi,7369.0
2023-04-26,DKI Jakarta,Padi,7281.0
2023-04-27,DKI Jakarta,Padi,7314.0
2023-04-28,DKI Jakarta,Padi,7265.0
2023-04-29,DKI Jakarta,Padi,7259.0
2023-04-30,DKI Jakarta,Padi,7242.0
2023-05-01,DKI Jakarta,Padi,7217.0
2023-05-02,DKI Jakarta,Padi,7211.0
2023-05-03,DKI Jakarta,Padi,7151.0
2023-05-04,DKI Jakarta,Padi,7194.0
2023-05-05,DKI Jakarta,Padi,7102.0
2023-05-06,DKI Jakarta,Padi,7122.0
2023-05-07,DKI Jakarta,Padi,7100.0
2023-05-08,DKI Jakarta,Padi,7037.0
2023-05-09,DKI Jakarta,Padi,7040.0
2023-05-10,DKI Jakarta,Padi,6959.0
2023-05-11,DKI Jakarta,Padi,6953.0
2023-05-12,DKI Jakarta,Padi,6878.0
2023-05-13,DKI Jakarta,Padi,6893.0
2023-05-14,DKI Jakarta,Padi,6841.0
2023-05-15,DKI Jakarta,Padi,6812.0
2023-05-16,DKI Jakarta,Padi,6817.0
2023-05-17,DKI Jakarta,Padi,6772.0
2023-05-18,DKI Jakarta,Padi,6761.0
2023-05-19,DKI Jakarta,Padi,6681.0
2023-05-20,DKI Jakarta,Padi,6702.0
2023-05-21,DKI Jakarta,Padi,6777.0
2023-05-22,DKI Jakarta,Padi,6900.0
2023-05-23,DKI Jakarta,Padi,6895.0
2023-05-24,DKI Jakarta,Padi,6923.0
2023-05-25,DKI Jakarta,Padi,6829.0
2023-05-26,DKI Jakarta,Padi,6891.0
2023-05-27,DKI Jakarta,Padi,6918.0
2023-05-28,DKI Jakarta,Padi,6885.0
2023-05-29,DKI Jakarta,Padi,6934.0
2023-05-30,DKI Jakarta,Padi,6912.0
2023-05-31,DKI Jakarta,Padi,6880.0
2023-06-01,DKI Jakarta,Padi,6892.0
2023-06-02,DKI Jakarta,Padi,6831.0
2023-06-03,DKI Jakarta,Padi,6869.0
2023-06-04,DKI Jakarta,Padi,6808.0
2023-06-05,DKI Jakarta,Padi,6747.0
2023-06-06,DKI Jakarta,Padi,6693.0
2023-06-07,DKI Jakarta,Padi,6718.0
2023-06-08,DKI Jakarta,Padi,6677.0
2023-06-09,DKI Jakarta,Padi,6602.0
2023-06-10,DKI Jakarta,Padi,6562.0
2023-06-11,DKI Jakarta,Padi,6549.0
2023-06-12,DKI Jakarta,Padi,6481.0
2023-06-13,DKI Jakarta,Padi,6415.0
2023-06-14,DKI Jakarta,Padi,6504.0
2023-06-15,DKI Jakarta,Padi,6451.0
2023-06-16,DKI Jakarta,Padi,6424.0
2023-06-17,DKI Jakarta,Padi,6394.0
2023-06-18,DKI Jakarta,Padi,6362.0
2023-06-19,DKI Jakarta,Padi,6380.0
2023-06-20,DKI Jakarta,Padi,6413.0
2023-06-21,DKI Jakarta,Padi,6386.0
2023-06-22,DKI Jakarta,Padi,6315.0
2023-06-23,DKI Jakarta,Padi,6364.0
2023-06-24,DKI Jakarta,Padi,6347.0
2023-06-25,DKI Jakarta,Padi,6417.0
2023-06-26,DKI Jakarta,Padi,6298.0
2023-06-27,DKI Jakarta,Padi,6295.0
2023-06-28,DKI Jakarta,Padi,6374.0
2023-06-29,DKI Jakarta,Padi,6345.0
2023-06-30,DKI Jakarta,Padi,6322.0
2023-07-01,DKI Jakarta,Padi,6323.0
2023-07-02,DKI Jakarta,Padi,6284.0
2023-07-03,DKI Jakarta,Padi,6257.0
2023-07-04,DKI Jakarta,Padi,6229.0
2023-07-05,DKI Jakarta,Padi,6186.0
2023-07-06,DKI Jakarta,Padi,6232.0
2023-07-07,DKI Jakarta,Padi,6242.0
2023-07-08,DKI Jakarta,Padi,6241.0
2023-07-09,DKI Jakarta,Padi,6268.0
2023-07-10,DKI Jakarta,Padi,6243.0
2023-07-11,DKI Jakarta,Padi,6194.0
2023-07-12,DKI Jakarta,Padi,6153.0
2023-07-13,DKI Jakarta,Padi,6141.0
2023-07-14,DKI Jakarta,Padi,6078.0
2023-07-15,DKI Jakarta,Padi,6042.0
2023-07-16,DKI Jakarta,Padi,6005.0
2023-07-17,DKI Jakarta,Padi,6094.0
2023-07-18,DKI Jakarta,Padi,5951.0
2023-07-19,DKI Jakarta,Padi,5930.0
2023-07-20,DKI Jakarta,Padi,6000.0
2023-07-21,DKI Jakarta,Padi,5994.0
2023-07-22,DKI Jakarta,Padi,6018.0
2023-07-23,DKI Jakarta,Padi,6011.0
2023-07-24,DKI Jakarta,Padi,5968.0
2023-07-25,DKI Jakarta,Padi,5850.0
2023-07-26,DKI Jakarta,Padi,5848.0
2023-07-27,DKI Jakarta,Padi,5800.0
2023-07-28,DKI Jakarta,Padi,5751.0
2023-07-29,DKI Jakarta,Padi,5716.0
2023-07-30,DKI Jakarta,Padi,5788.0
2023-07-31,DKI Jakarta,Padi,5891.0
2023-08-01,DKI Jakarta,Padi,5890.0
2023-08-02,DKI Jakarta,Padi,5857.0
2023-08-03,DKI Jakarta,Padi,5791.0
2023-08-04,DKI Jakarta,Padi,5802.0
2023-08-05,DKI Jakarta,Padi,5877.0
2023-08-06,DKI Jakarta,Padi,5855.0
2023-08-07,DKI Jakarta,Padi,5731.0
2023-08-08,DKI Jakarta,Padi,5753.0
2023-08-09,DKI Jakarta,Padi,5790.0
2023-08-10,DKI Jakarta,Padi,5705.0
2023-08-11,DKI Jakarta,Padi,5703.0
2023-08-12,DKI Jakarta,Padi,5715.0
2023-08-13,DKI Jakarta,Padi,5702.0
2023-08-14,DKI Jakarta,Padi,5656.0
2023-08-15,DKI Jakarta,Padi,5695.0
2023-08-16,DKI Jakarta,Padi,5667.0
2023-08-17,DKI Jakarta,Padi,5587.0
2023-08-18,DKI Jakarta,Padi,5481.0
2023-08-19,DKI Jakarta,Padi,5533.0
2023-08-20,DKI Jakarta,Padi,5554.0
2023-08-21,DKI Jakarta,Padi,5550.0
2023-08-22,DKI Jakarta,Padi,5521.0
2023-08-23,DKI Jakarta,Padi,5488.0
2023-08-24,DKI Jakarta,Padi,5429.0
2023-08-25,DKI Jakarta,Padi,5401.0
2023-08-26,DKI Jakarta,Padi,5293.0
2023-08-27,DKI Jakarta,Padi,5251.0
2023-08-28,DKI Jakarta,Padi,5229.0
2023-08-29,DKI Jakarta,Padi,5251.0
2023-08-30,DKI Jakarta,Padi,5243.0
2023-08-31,DKI Jakarta,Padi,5274.0
2023-09-01,DKI Jakarta,Padi,5332.0
2023-09-02,DKI Jakarta,Padi,5376.0
2023-09-03,DKI Jakarta,Padi,5393.0
2023-09-04,DKI Jakarta,Padi,5387.0
2023-09-05,DKI Jakarta,Padi,5335.0
2023-09-06,DKI Jakarta,Padi,5365.0
2023-09-07,DKI Jakarta,Padi,5440.0
2023-09-08,DKI Jakarta,Padi,5451.0
2023-09-09,DKI Jakarta,Padi,5538.0
2023-09-10,DKI Jakarta,Padi,5461.0
2023-09-11,DKI Jakarta,Padi,5402.0
2023-09-12,DKI Jakarta,Padi,5438.0
2023-09-13,DKI Jakarta,Padi,5447.0
2023-09-14,DKI Jakarta,Padi,5506.0
2023-09-15,DKI Jakarta,Padi,5502.0
2023-09-16,DKI Jakarta,Padi,5457.0
2023-09-17,DKI Jakarta,Padi,5444.0
2023-09-18,DKI Jakarta,Padi,5369.0
2023-09-19,DKI Jakarta,Padi,5312.0
2023-09-20,DKI Jakarta,Padi,5356.0
2023-09-21,DKI Jakarta,Padi,5396.0
2023-09-22,DKI Jakarta,Padi,5411.0
2023-09-23,DKI Jakarta,Padi,5327.0
2023-09-24,DKI Jakarta,Padi,5309.0
2023-09-25,DKI Jakarta,Padi,5249.0
2023-09-26,DKI Jakarta,Padi,5304.0
2023-09-27,DKI Jakarta,Padi,5276.0
2023-09-28,DKI Jakarta,Padi,5224.0
2023-09-29,DKI Jakarta,Padi,5225.0
2023-09-30,DKI Jakarta,Padi,5194.0
2023-10-01,DKI Jakarta,Padi,5265.0
2023-10-02,DKI Jakarta,Padi,5230.0
2023-10-03,DKI Jakarta,Padi,5164.0
2023-10-04,DKI Jakarta,Padi,5063.0
2023-10-05,DKI Jakarta,Padi,5062.0
2023-10-06,DKI Jakarta,Padi,5037.0
2023-10-07,DKI Jakarta,Padi,4970.0
2023-10-08,DKI Jakarta,Padi,5028.0
2023-10-09,DKI Jakarta,Padi,5062.0
2023-10-10,DKI Jakarta,Padi,5062.0
2023-10-11,DKI Jakarta,Padi,5130.0
2023-10-12,DKI Jakarta,Padi,5163.0
2023-10-13,DKI Jakarta,Padi,5127.0
2023-10-14,DKI Jakarta,Padi,5081.0
2023-10-15,DKI Jakarta,Padi,5123.0
2023-10-16,DKI Jakarta,Padi,5145.0
2023-10-17,DKI Jakarta,Padi,5157.0
2023-10-18,DKI Jakarta,Padi,5120.0
2023-10-19,DKI Jakarta,Padi,5153.0
2023-10-20,DKI Jakarta,Padi,5121.0
2023-10-21,DKI Jakarta,Padi,5121.0
2023-10-22,DKI Jakarta,Padi,5194.0
2023-10-23,DKI Jakarta,Padi,5168.0
2023-10-24,DKI Jakarta,Padi,5098.0
2023-10-25,DKI Jakarta,Padi,5054.0
2023-10-26,DKI Jakarta,Padi,5106.0
2023-10-27,DKI Jakarta,Padi,5124.0
2023-10-28,DKI Jakarta,Padi,5124.0
2023-10-29,DKI Jakarta,Padi,5106.0
2023-10-30,DKI Jakarta,Padi,5135.0
2023-10-31,DKI Jakarta,Padi,5101.0
2023-11-01,DKI Jakarta,Padi,5122.0
2023-11-02,DKI Jakarta,Padi,5095.0
2023-11-03,DKI Jakarta,Padi,5059.0
2023-11-04,DKI Jakarta,Padi,5036.0
2023-11-05,DKI Jakarta,Padi,5026.0
2023-11-06,DKI Jakarta,Padi,5031.0
2023-11-07,DKI Jakarta,Padi,5050.0
2023-11-08,DKI Jakarta,Padi,4883.0
2023-11-09,DKI Jakarta,Padi,4853.0
2023-11-10,DKI Jakarta,Padi,4842.0
2023-11-11,DKI Jakarta,Padi,4922.0
2023-11-12,DKI Jakarta,Padi,4880.0
2023-11-13,DKI Jakarta,Padi,4896.0
2023-11-14,DKI Jakarta,Padi,4976.0
2023-11-15,DKI Jakarta,Padi,4923.0
2023-11-16,DKI Jakarta,Padi,4951.0
2023-11-17,DKI Jakarta,Padi,4923.0
2023-11-18,DKI Jakarta,Padi,4908.0
2023-11-19,DKI Jakarta,Padi,4880.0
2023-11-20,DKI Jakarta,Padi,4855.0
2023-11-21,DKI Jakarta,Padi,4995.0
2023-11-22,DKI Jakarta,Padi,5045.0
2023-11-23,DKI Jakarta,Padi,5108.0
2023-11-24,DKI Jakarta,Padi,5142.0
2023-11-25,DKI Jakarta,Padi,5076.0
2023-11-26,DKI Jakarta,Padi,5106.0
2023-11-27,DKI Jakarta,Padi,5168.0
2023-11-28,DKI Jakarta,Padi,5138.0
2023-11-29,DKI Jakarta,Padi,5195.0
2023-11-30,DKI Jakarta,Padi,5240.0
2023-12-01,DKI Jakarta,Padi,5340.0
2023-12-02,DKI Jakarta,Padi,5331.0
2023-12-03,DKI Jakarta,Padi,5291.0
2023-12-04,DKI Jakarta,Padi,5286.0
2023-12-05,DKI Jakarta,Padi,5366.0
2023-12-06,DKI Jakarta,Padi,5291.0
2023-12-07,DKI Jakarta,Padi,5205.0
2023-12-08,DKI Jakarta,Padi,5221.0
2023-12-09,DKI Jakarta,Padi,5212.0
2023-12-10,DKI Jakarta,Padi,5225.0
2023-12-11,DKI Jakarta,Padi,5283.0
2023-12-12,DKI Jakarta,Padi,5269.0
2023-12-13,DKI Jakarta,Padi,5193.0
2023-12-14,DKI Jakarta,Padi,5302.0
2023-12-15,DKI Jakarta,Padi,5268.0
2023-12-16,DKI Jakarta,Padi,5230.0
2023-12-17,DKI Jakarta,Padi,5296.0
2023-12-18,DKI Jakarta,Padi,5290.0
2023-12-19,DKI Jakarta,Padi,5300.0
2023-12-20,DKI Jakarta,Padi,5336.0
2023-12-21,DKI Jakarta,Padi,5401.0
2023-12-22,DKI Jakarta,Padi,5398.0
2023-12-23,DKI Jakarta,Padi,5484.0
2023-12-24,DKI Jakarta,Padi,5395.0
2023-12-25,DKI Jakarta,Padi,5445.0
2023-12-26,DKI Jakarta,Padi,5418.0
2023-12-27,DKI Jakarta,Padi,5497.0
2023-12-28,DKI Jakarta,Padi,5517.0
2023-12-29,DKI Jakarta,Padi,5498.0
2023-12-30,DKI Jakarta,Padi,5543.0
2023-12-31,DKI Jakarta,Padi,5599.0
2021-01-01,DKI Jakarta,Jagung,5524.0
2021-01-02,DKI Jakarta,Jagung,5496.0
2021-01-03,DKI Jakarta,Jagung,5489.0
2021-01-04,DKI Jakarta,Jagung,5499.0
2021-01-05,DKI Jakarta,Jagung,5508.0
2021-01-06,DKI Jakarta,Jagung,5548.0
2021-01-07,DKI Jakarta,Jagung,5482.0
2021-01-08,DKI Jakarta,Jagung,5505.0
2021-01-09,DKI Jakarta,Jagung,5505.0
2021-01-10,DKI Jakarta,Jagung,5484.0
2021-01-11,DKI Jakarta,Jagung,5466.0
2021-01-12,DKI Jakarta,Jagung,5469.0
2021-01-13,DKI Jakarta,Jagung,5343.0
2021-01-14,DKI Jakarta,Jagung,5327.0
2021-01-15,DKI Jakarta,Jagung,5304.0
2021-01-16,DKI Jakarta,Jagung,5335.0
2021-01-17,DKI Jakarta,Jagung,5314.0
2021-01-18,DKI Jakarta,Jagung,5317.0
2021-01-19,DKI Jakarta,Jagung,5386.0
2021-01-20,DKI Jakarta,Jagung,5434.0
2021-01-21,DKI Jakarta,Jagung,5478.0
2021-01-22,DKI Jakarta,Jagung,5469.0
2021-01-23,DKI Jakarta,Jagung,5500.0
2021-01-24,DKI Jakarta,Jagung,5501.0
2021-01-25,DKI Jakarta,Jagung,5504.0
2021-01-26,DKI Jakarta,Jagung,5529.0
2021-01-27,DKI Jakarta,Jagung,5517.0
2021-01-28,DKI Jakarta,Jagung,5583.0
2021-01-29,DKI Jakarta,Jagung,5587.0
2021-01-30,DKI Jakarta,Jagung,5620.0
2021-01-31,DKI Jakarta,Jagung,5685.0
2021-02-01,DKI Jakarta,Jagung,5733.0
2021-02-02,DKI Jakarta,Jagung,5689.0
2021-02-03,DKI Jakarta,Jagung,5715.0
2021-02-04,DKI Jakarta,Jagung,5757.0
2021-02-05,DKI Jakarta,Jagung,5800.0
2021-02-06,DKI Jakarta,Jagung,5766.0
2021-02-07,DKI Jakarta,Jagung,5750.0
2021-02-08,DKI Jakarta,Jagung,5797.0
2021-02-09,DKI Jakarta,Jagung,5776.0
2021-02-10,DKI Jakarta,Jagung,5774.0
2021-02-11,DKI Jakarta,Jagung,5842.0
2021-02-12,DKI Jakarta,Jagung,5848.0
2021-02-13,DKI Jakarta,Jagung,5829.0
2021-02-14,DKI Jakarta,Jagung,5804.0
2021-02-15,DKI Jakarta,Jagung,5824.0
2021-02-16,DKI Jakarta,Jagung,5781.0
2021-02-17,DKI Jakarta,Jagung,5780.0
2021-02-18,DKI Jakarta,Jagung,5800.0
2021-02-19,DKI Jakarta,Jagung,5857.0
2021-02-20,DKI Jakarta,Jagung,5889.0
2021-02-21,DKI Jakarta,Jagung,5869.0
2021-02-22,DKI Jakarta,Jagung,5921.0
2021-02-23,DKI Jakarta,Jagung,5917.0
2021-02-24,DKI Jakarta,Jagung,5876.0
2021-02-25,DKI Jakarta,Jagung,5877.0
2021-02-26,DKI Jakarta,Jagung,5938.0
2021-02-27,DKI Jakarta,Jagung,5950.0
2021-02-28,DKI Jakarta,Jagung,5957.0
2021-03-01,DKI Jakarta,Jagung,6025.0
2021-03-02,DKI Jakarta,Jagung,5977.0
2021-03-03,DKI Jakarta,Jagung,5933.0
2021-03-04,DKI Jakarta,Jagung,5878.0
2021-03-05,DKI Jakarta,Jagung,5897.0
2021-03-06,DKI Jakarta,Jagung,5909.0
2021-03-07,DKI Jakarta,Jagung,5973.0
2021-03-08,DKI Jakarta,Jagung,5987.0
2021-03-09,DKI Jakarta,Jagung,5976.0
2021-03-10,DKI Jakarta,Jagung,5981.0
2021-03-11,DKI Jakarta,Jagung,5990.0
2021-03-12,DKI Jakarta,Jagung,5930.0
2021-03-13,DKI Jakarta,Jagung,6038.0
2021-03-14,DKI Jakarta,Jagung,6061.0
2021-03-15,DKI Jakarta,Jagung,6073.0
2021-03-16,DKI Jakarta,Jagung,6100.0
2021-03-17,DKI Jakarta,Jagung,6130.0
2021-03-18,DKI Jakarta,Jagung,6128.0
2021-03-19,DKI Jakarta,Jagung,6107.0
2021-03-20,DKI Jakarta,Jagung,6133.0
2021-03-21,DKI Jakarta,Jagung,6151.0
2021-03-22,DKI Jakarta,Jagung,6122.0
2021-03-23,DKI Jakarta,Jagung,6179.0
2021-03-24,DKI Jakarta,Jagung,6192.0
2021-03-25,DKI Jakarta,Jagung,6222.0
2021-03-26,DKI Jakarta,Jagung,6277.0
2021-03-27,DKI Jakarta,Jagung,6279.0
2021-03-28,DKI Jakarta,Jagung,6293.0
2021-03-29,DKI Jakarta,Jagung,6325.0
2021-03-30,DKI Jakarta,Jagung,6299.0
2021-03-31,DKI Jakarta,Jagung,6302.0
2021-04-01,DKI Jakarta,Jagung,6307.0
2021-04-02,DKI Jakarta,Jagung,6272.0
2021-04-03,DKI Jakarta,Jagung,6360.0
2021-04-04,DKI Jakarta,Jagung,6307.0
2021-04-05,DKI Jakarta,Jagung,6258.0
2021-04-06,DKI Jakarta,Jagung,6308.0
2021-04-07,DKI Jakarta,Jagung,6334.0
2021-04-08,DKI Jakarta,Jagung,6295.0
2021-04-09,DKI Jakarta,Jagung,6317.0
2021-04-10,DKI Jakarta,Jagung,6372.0
2021-04-11,DKI Jakarta,Jagung,6370.0
2021-04-12,DKI Jakarta,Jagung,6468.0
2021-04-13,DKI Jakarta,Jagung,6401.0
2021-04-14,DKI Jakarta,Jagung,6426.0
2021-04-15,DKI Jakarta,Jagung,6469.0
2021-04-16,DKI Jakarta,Jagung,6501.0
2021-04-17,DKI Jakarta,Jagung,6491.0
2021-04-18,DKI Jakarta,Jagung,6478.0
2021-04-19,DKI Jakarta,Jagung,6492.0
2021-04-20,DKI Jakarta,Jagung,6521.0
2021-04-21,DKI Jakarta,Jagung,6541.0
2021-04-22,DKI Jakarta,Jagung,6578.0
2021-04-23,DKI Jakarta,Jagung,6536.0
2021-04-24,DKI Jakarta,Jagung,6524.0
2021-04-25,DKI Jakarta,Jagung,6485.0
2021-04-26,DKI Jakarta,Jagung,6467.0
2021-04-27,DKI Jakarta,Jagung,6502.0
2021-04-28,DKI Jakarta,Jagung,6502.0
2021-04-29,DKI Jakarta,Jagung,6597.0
2021-04-30,DKI Jakarta,Jagung,6600.0
2021-05-01,DKI Jakarta,Jagung,6598.0
2021-05-02,DKI Jakarta,Jagung,6598.0
2021-05-03,DKI Jakarta,Jagung,6569.0
2021-05-04,DKI Jakarta,Jagung,6562.0
2021-05-05,DKI Jakarta,Jagung,6600.0
2021-05-06,DKI Jakarta,Jagung,6599.0
2021-05-07,DKI Jakarta,Jagung,6564.0
2021-05-08,DKI Jakarta,Jagung,6523.0
2021-05-09,DKI Jakarta,Jagung,6501.0
2021-05-10,DKI Jakarta,Jagung,6498.0
2021-05-11,DKI Jakarta,Jagung,6537.0
2021-05-12,DKI Jakarta,Jagung,6481.0
2021-05-13,DKI Jakarta,Jagung,6462.0
2021-05-14,DKI Jakarta,Jagung,6462.0
2021-05-15,DKI Jakarta,Jagung,6386.0
2021-05-16,DKI Jakarta,Jagung,6347.0
2021-05-17,DKI Jakarta,Jagung,6315.0
2021-05-18,DKI Jakarta,Jagung,6278.0
2021-05-19,DKI Jakarta,Jagung,6278.0
2021-05-20,DKI Jakarta,Jagung,6265.0
2021-05-21,DKI Jakarta,Jagung,6237.0
2021-05-22,DKI Jakarta,Jagung,6246.0
2021-05-23,DKI Jakarta,Jagung,6304.0
2021-05-24,DKI Jakarta,Jagung,6359.0
2021-05-25,DKI Jakarta,Jagung,6278.0
2021-05-26,DKI Jakarta,Jagung,6293.0
2021-05-27,DKI Jakarta,Jagung,6278.0
2021-05-28,DKI Jakarta,Jagung,6276.0
2021-05-29,DKI Jakarta,Jagung,6253.0
2021-05-30,DKI Jakarta,Jagung,6249.0
2021-05-31,DKI Jakarta,Jagung,6247.0
2021-06-01,DKI Jakarta,Jagung,6217.0
2021-06-02,DKI Jakarta,Jagung,6174.0
2021-06-03,DKI Jakarta,Jagung,6149.0
2021-06-04,DKI Jakarta,Jagung,6149.0
2021-06-05,DKI Jakarta,Jagung,6163.0
2021-06-06,DKI Jakarta,Jagung,6187.0
2021-06-07,DKI Jakarta,Jagung,6159.0
2021-06-08,DKI Jakarta,Jagung,6161.0
2021-06-09,DKI Jakarta,Jagung,6189.0
2021-06-10,DKI Jakarta,Jagung,6224.0
2021-06-11,DKI Jakarta,Jagung,6213.0
2021-06-12,DKI Jakarta,Jagung,6195.0
2021-06-13,DKI Jakarta,Jagung,6193.0
2021-06-14,DKI Jakarta,Jagung,6140.0
2021-06-15,DKI Jakarta,Jagung,6124.0
